tradition,label,file,modal_tok,seq_len_ec,n_micro,n_ornament
irish_folk,Irish Folk,irish_193_70_slide.mid,Modal_Mode_Gmajor,1037,0,0
irish_folk,Irish Folk,irish_194_53_slide.mid,Modal_Mode_Adorian,561,0,0
irish_folk,Irish Folk,irish_195_1398_slide.mid,Modal_Mode_Gmajor,553,0,0
irish_folk,Irish Folk,irish_196_5476_mazurka.mid,Modal_Mode_Dmajor,641,0,0
irish_folk,Irish Folk,irish_197_2320_mazurka.mid,Modal_Mode_Gmajor,474,0,0
irish_folk,Irish Folk,irish_198_2081_three-two.mid,Modal_Mode_Adorian,341,0,0
irish_folk,Irish Folk,irish_199_5151_three-two.mid,Modal_Mode_Amixolydian,1117,0,0
turkish_makam,Turkish Makam,symbtr_000_rast_seyir.mid,Modal_Unknown,438,85,0
turkish_makam,Turkish Makam,symbtr_001_neva_seyir.mid,Modal_Unknown,621,120,0
turkish_makam,Turkish Makam,symbtr_002_sababuselik_kupe.mid,Modal_Unknown,514,99,0
turkish_makam,Turkish Makam,symbtr_003_rast_sarki.mid,Modal_Unknown,2264,418,0
turkish_makam,Turkish Makam,symbtr_004_suzidilara_kupe.mid,Modal_Unknown,589,115,0
turkish_makam,Turkish Makam,symbtr_005_hicaz_turku.mid,Modal_Unknown,2173,420,0
turkish_makam,Turkish Makam,symbtr_006_rast_karsilama.mid,Modal_Unknown,1013,197,0
turkish_makam,Turkish Makam,symbtr_007_hicaz_uzzal_seyir.mid,Modal_Unknown,263,50,0
turkish_makam,Turkish Makam,symbtr_008_mahur_sarki.mid,Modal_Unknown,1,0,0
turkish_makam,Turkish Makam,symbtr_009_nisabur_kupe.mid,Modal_Unknown,359,70,0
turkish_makam,Turkish Makam,symbtr_010_huzi_turku.mid,Modal_Unknown,1366,264,0
turkish_makam,Turkish Makam,symbtr_011_ussak_ilahi.mid,Modal_Unknown,614,120,0
turkish_makam,Turkish Makam,symbtr_012_beyati_sarki.mid,Modal_Unknown,1227,238,0
turkish_makam,Turkish Makam,symbtr_013_zirefkend_pesrev.mid,Modal_Unknown,1025,196,0
turkish_makam,Turkish Makam,symbtr_014_segah_sarki.mid,Modal_Unknown,1818,355,0
turkish_makam,Turkish Makam,symbtr_015_acembuselik_sarki.mid,Modal_Unknown,1038,203,0
turkish_makam,Turkish Makam,symbtr_016_hicaz_rumeliturkusu.mid,Modal_Unknown,1801,352,0
turkish_makam,Turkish Makam,symbtr_017_sevk_icedid_kupe.mid,Modal_Unknown,433,85,0
turkish_makam,Turkish Makam,symbtr_018_evicbuselik_kupe.mid,Modal_Unknown,504,97,0
turkish_makam,Turkish Makam,symbtr_019_mahur_sarki.mid,Modal_Unknown,2640,520,0
turkish_makam,Turkish Makam,symbtr_020_neva_kurdi_kupe.mid,Modal_Unknown,414,81,0
turkish_makam,Turkish Makam,symbtr_021_hicazkar_pesrev.mid,Modal_Unknown,6228,1203,0
turkish_makam,Turkish Makam,symbtr_022_beyati_agirsemai.mid,Modal_Unknown,1916,371,0
turkish_makam,Turkish Makam,symbtr_023_hicazbuselik_kupe.mid,Modal_Unknown,524,101,0
turkish_makam,Turkish Makam,symbtr_024_mahur_agirsemai.mid,Modal_Unknown,1271,249,0
turkish_makam,Turkish Makam,symbtr_025_rahatfeza_kupe.mid,Modal_Unknown,483,93,0
turkish_makam,Turkish Makam,symbtr_026_tahir_turku.mid,Modal_Unknown,2876,572,0
turkish_makam,Turkish Makam,symbtr_027_gerdaniye_turku.mid,Modal_Unknown,1503,294,0
turkish_makam,Turkish Makam,symbtr_028_beyati_sazsemaisi.mid,Modal_Unknown,3172,619,0
turkish_makam,Turkish Makam,symbtr_029_segah_aranagme.mid,Modal_Unknown,363,70,0
turkish_makam,Turkish Makam,symbtr_030_saba_aranagme.mid,Modal_Unknown,463,90,0
turkish_makam,Turkish Makam,symbtr_031_rehavi_beste.mid,Modal_Unknown,1,0,0
turkish_makam,Turkish Makam,symbtr_032_yegah_agirsemai.mid,Modal_Unknown,2793,548,0
turkish_makam,Turkish Makam,symbtr_033_beyatibuselik_kupe.mid,Modal_Unknown,499,96,0
turkish_makam,Turkish Makam,symbtr_034_yeni_cargah_destan.mid,Modal_Unknown,1256,242,0
turkish_makam,Turkish Makam,symbtr_035_sedaraban_sarki.mid,Modal_Unknown,1703,334,0
turkish_makam,Turkish Makam,symbtr_036_sivenuma_beste.mid,Modal_Unknown,997,194,0
turkish_makam,Turkish Makam,symbtr_037_nisaburek_sarki.mid,Modal_Unknown,3086,591,0
turkish_makam,Turkish Makam,symbtr_038_sazkar_agirsemai.mid,Modal_Unknown,1535,301,0
turkish_makam,Turkish Makam,symbtr_039_buselik_agirsemai.mid,Modal_Unknown,1,0,0
turkish_makam,Turkish Makam,symbtr_040_suzidil_kupe.mid,Modal_Unknown,496,97,0
turkish_makam,Turkish Makam,symbtr_041_hicazkarkurdi_seyir.mid,Modal_Unknown,370,69,0
turkish_makam,Turkish Makam,symbtr_042_yegah_sarki.mid,Modal_Unknown,1610,314,0
turkish_makam,Turkish Makam,symbtr_043_acemkurdi_aranagme.mid,Modal_Unknown,665,128,0
turkish_makam,Turkish Makam,symbtr_044_ussak_pesrev.mid,Modal_Unknown,1557,298,0
turkish_makam,Turkish Makam,symbtr_045_nihavent_sarki.mid,Modal_Unknown,1722,326,0
turkish_makam,Turkish Makam,symbtr_046_nihavent_sarki.mid,Modal_Unknown,2659,520,0
turkish_makam,Turkish Makam,symbtr_047_hisarbuselik_aranagme.mid,Modal_Unknown,421,82,0
turkish_makam,Turkish Makam,symbtr_048_suzinak_zirgule_sarki.mid,Modal_Unknown,2009,394,0
turkish_makam,Turkish Makam,symbtr_049_ferahfeza_beste.mid,Modal_Unknown,3859,751,0
turkish_makam,Turkish Makam,symbtr_050_bendihisar_kupe.mid,Modal_Unknown,408,79,0
turkish_makam,Turkish Makam,symbtr_051_nihavendirumi_kupe.mid,Modal_Unknown,640,125,0
turkish_makam,Turkish Makam,symbtr_052_muhayyer_turku.mid,Modal_Unknown,3853,754,0
turkish_makam,Turkish Makam,symbtr_053_muhayyersunbule_sarki.mid,Modal_Unknown,1727,335,0
turkish_makam,Turkish Makam,symbtr_054_sevkefza_sarki.mid,Modal_Unknown,1995,375,0
turkish_makam,Turkish Makam,symbtr_055_acem_ilahi.mid,Modal_Unknown,1323,258,0
turkish_makam,Turkish Makam,symbtr_056_ruyidilara_sazsemaisi.mid,Modal_Unknown,2121,414,0
turkish_makam,Turkish Makam,symbtr_057_hicaz_sarki.mid,Modal_Unknown,1955,374,0
turkish_makam,Turkish Makam,symbtr_058_muhayyer_sazsemaisi.mid,Modal_Unknown,4153,812,0
turkish_makam,Turkish Makam,symbtr_059_huseyni_sarki.mid,Modal_Unknown,3021,592,0
turkish_makam,Turkish Makam,symbtr_060_segah_turku.mid,Modal_Unknown,2303,456,0
turkish_makam,Turkish Makam,symbtr_061_mahur_sarki.mid,Modal_Unknown,2483,482,0
turkish_makam,Turkish Makam,symbtr_062_nihavent_sarki.mid,Modal_Unknown,2549,495,0
turkish_makam,Turkish Makam,symbtr_063_arazbar_seyir.mid,Modal_Unknown,577,112,0
turkish_makam,Turkish Makam,symbtr_064_gerdaniye_turku.mid,Modal_Unknown,2160,416,0
turkish_makam,Turkish Makam,symbtr_065_mahur_tavsanca.mid,Modal_Unknown,2078,405,0
turkish_makam,Turkish Makam,symbtr_066_nihavent_sarki.mid,Modal_Unknown,1876,366,0
turkish_makam,Turkish Makam,symbtr_067_peykinesat_pesrev.mid,Modal_Unknown,1523,296,0
turkish_makam,Turkish Makam,symbtr_068_kurdilihicazkar_sarki.mid,Modal_Unknown,2053,396,0
turkish_makam,Turkish Makam,symbtr_069_nihavent_sarki.mid,Modal_Unknown,1384,268,0
turkish_makam,Turkish Makam,symbtr_070_hicaz_mandra.mid,Modal_Unknown,1858,366,0
turkish_makam,Turkish Makam,symbtr_071_nihavendikebir_seyir.mid,Modal_Unknown,412,79,0
turkish_makam,Turkish Makam,symbtr_072_huseyni_agirsemai.mid,Modal_Unknown,1,0,0
turkish_makam,Turkish Makam,symbtr_073_acemasiran_sarki.mid,Modal_Unknown,3183,607,0
turkish_makam,Turkish Makam,symbtr_074_rast_sarki.mid,Modal_Unknown,2441,472,0
turkish_makam,Turkish Makam,symbtr_075_nihavent_longa.mid,Modal_Unknown,2277,448,0
turkish_makam,Turkish Makam,symbtr_076_revnaknuma_kupe.mid,Modal_Unknown,459,88,0
turkish_makam,Turkish Makam,symbtr_077_sabaasiran_seyir.mid,Modal_Unknown,566,109,0
turkish_makam,Turkish Makam,symbtr_078_kucek_kupe.mid,Modal_Unknown,457,88,0
turkish_makam,Turkish Makam,symbtr_079_huseyni_turku.mid,Modal_Unknown,638,123,0
turkish_makam,Turkish Makam,symbtr_080_hicazkar_sarki.mid,Modal_Unknown,2652,516,0
turkish_makam,Turkish Makam,symbtr_081_buselik_aranagme.mid,Modal_Unknown,415,78,0
turkish_makam,Turkish Makam,symbtr_082_tarzinevin_seyir.mid,Modal_Unknown,422,81,0
turkish_makam,Turkish Makam,symbtr_083_acemasiran_aranagme.mid,Modal_Unknown,387,74,0
turkish_makam,Turkish Makam,symbtr_084_hicazasiran_beste.mid,Modal_Unknown,3227,629,0
turkish_makam,Turkish Makam,symbtr_085_kurdilihicazkar_kupe.mid,Modal_Unknown,609,119,0
turkish_makam,Turkish Makam,symbtr_086_nihavent_sazeseri.mid,Modal_Unknown,2637,517,7
turkish_makam,Turkish Makam,symbtr_087_dugah_maye_kupe.mid,Modal_Unknown,447,86,0
turkish_makam,Turkish Makam,symbtr_088_hicazkar_kocekce.mid,Modal_Unknown,1683,329,0
turkish_makam,Turkish Makam,symbtr_089_serefnuma_sazsemaisi.mid,Modal_Unknown,2955,576,0
turkish_makam,Turkish Makam,symbtr_090_vecdidil_pesrev.mid,Modal_Unknown,4096,800,0
turkish_makam,Turkish Makam,symbtr_091_beyati_turku.mid,Modal_Unknown,1987,397,0
turkish_makam,Turkish Makam,symbtr_092_hicaz_zemzeme_sarki.mid,Modal_Unknown,1033,201,0
turkish_makam,Turkish Makam,symbtr_093_mustear_kupe.mid,Modal_Unknown,659,127,0
turkish_makam,Turkish Makam,symbtr_094_huzzam_agirsemai.mid,Modal_Unknown,2149,422,0
turkish_makam,Turkish Makam,symbtr_095_karcigar_seyir.mid,Modal_Unknown,400,75,0
turkish_makam,Turkish Makam,symbtr_096_selmek_sazsemaisi.mid,Modal_Unknown,1599,311,0
turkish_makam,Turkish Makam,symbtr_097_rast_kar_i_nev.mid,Modal_Unknown,2089,393,0
turkish_makam,Turkish Makam,symbtr_098_zavil_turku.mid,Modal_Unknown,1560,298,0
turkish_makam,Turkish Makam,symbtr_099_buselik_sarki.mid,Modal_Unknown,1,0,0
turkish_makam,Turkish Makam,symbtr_100_segah_sarki.mid,Modal_Unknown,1743,340,0
turkish_makam,Turkish Makam,symbtr_101_beyati_turku.mid,Modal_Unknown,1583,306,0
turkish_makam,Turkish Makam,symbtr_102_goncairana_kupe.mid,Modal_Unknown,369,72,0
turkish_makam,Turkish Makam,symbtr_103_reyya_sarki.mid,Modal_Unknown,1957,381,0
turkish_makam,Turkish Makam,symbtr_104_beyati_arabanbuselik_kupe.mid,Modal_Unknown,534,103,0
turkish_makam,Turkish Makam,symbtr_105_ussak_yuruksemai.mid,Modal_Unknown,3311,625,0
turkish_makam,Turkish Makam,symbtr_106_maveraunnehr_kupe.mid,Modal_Unknown,630,123,0
turkish_makam,Turkish Makam,symbtr_107_mahur_mars.mid,Modal_Unknown,3950,769,0
turkish_makam,Turkish Makam,symbtr_108_pencgah_seyir.mid,Modal_Unknown,410,77,0
turkish_makam,Turkish Makam,symbtr_109_neveser_kupe.mid,Modal_Unknown,654,128,0
turkish_makam,Turkish Makam,symbtr_110_dilkusa_sazsemaisi.mid,Modal_Unknown,2177,422,0
turkish_makam,Turkish Makam,symbtr_111_kurdi_gerdaniye_kupe.mid,Modal_Unknown,371,73,0
turkish_makam,Turkish Makam,symbtr_112_muhayyer_murabba.mid,Modal_Unknown,1,0,0
turkish_makam,Turkish Makam,symbtr_113_mahurbuselik_kupe.mid,Modal_Unknown,494,95,0
turkish_makam,Turkish Makam,symbtr_114_karcigar_kupe.mid,Modal_Unknown,500,97,0
turkish_makam,Turkish Makam,symbtr_115_dilkeshaveran_kupe.mid,Modal_Unknown,478,92,0
turkish_makam,Turkish Makam,symbtr_116_karcigar_sazsemaisi.mid,Modal_Unknown,5462,1077,0
turkish_makam,Turkish Makam,symbtr_117_sehnazbuselik_aranagme.mid,Modal_Unknown,665,128,0
turkish_makam,Turkish Makam,symbtr_118_huseyni_pesrev.mid,Modal_Unknown,2868,551,0
turkish_makam,Turkish Makam,symbtr_119_muhayyerbuselik_kupe.mid,Modal_Unknown,514,99,0
turkish_makam,Turkish Makam,symbtr_120_hicaz_turku.mid,Modal_Unknown,3431,672,0
turkish_makam,Turkish Makam,symbtr_121_saba_turku.mid,Modal_Unknown,1615,316,0
turkish_makam,Turkish Makam,symbtr_122_mahur_pesrev.mid,Modal_Unknown,2099,407,0
turkish_makam,Turkish Makam,symbtr_123_beyati_beste.mid,Modal_Unknown,4508,867,0
turkish_makam,Turkish Makam,symbtr_124_suzidil_agirsemai.mid,Modal_Unknown,2813,551,0
turkish_makam,Turkish Makam,symbtr_125_tahir_turku.mid,Modal_Unknown,2137,422,0
turkish_makam,Turkish Makam,symbtr_126_hisarbuselik_turku.mid,Modal_Unknown,26,5,0
turkish_makam,Turkish Makam,symbtr_127_buselik_murabba.mid,Modal_Unknown,1,0,0
turkish_makam,Turkish Makam,symbtr_128_buzurk_seyir.mid,Modal_Unknown,497,96,0
turkish_makam,Turkish Makam,symbtr_129_isfahanek_kupe.mid,Modal_Unknown,497,96,0
turkish_makam,Turkish Makam,symbtr_130_hicaz_humayun_turku.mid,Modal_Unknown,1391,266,0
turkish_makam,Turkish Makam,symbtr_131_mahur_sarki.mid,Modal_Unknown,1,0,0
turkish_makam,Turkish Makam,symbtr_132_ussak_sarki.mid,Modal_Unknown,3001,582,0
turkish_makam,Turkish Makam,symbtr_133_asiranmaye_kupe.mid,Modal_Unknown,436,85,0
turkish_makam,Turkish Makam,symbtr_134_gulzar_sazsemaisi.mid,Modal_Unknown,5130,1006,0
turkish_makam,Turkish Makam,symbtr_135_acemasiran_aranagme.mid,Modal_Unknown,755,148,0
turkish_makam,Turkish Makam,symbtr_136_muhayyerkurdi_sarki.mid,Modal_Unknown,3378,653,0
turkish_makam,Turkish Makam,symbtr_137_nikriz_sarki.mid,Modal_Unknown,2838,559,0
turkish_makam,Turkish Makam,symbtr_138_dilkeside_kupe.mid,Modal_Unknown,488,95,0
turkish_makam,Turkish Makam,symbtr_139_bestenigar_seyir.mid,Modal_Unknown,334,63,0
turkish_makam,Turkish Makam,symbtr_140_askefza_pesrev.mid,Modal_Unknown,2733,523,0
turkish_makam,Turkish Makam,symbtr_141_huseyni_ornek_oz.mid,Modal_Unknown,100,19,0
turkish_makam,Turkish Makam,symbtr_142_hicaz_zirgule_kupe.mid,Modal_Unknown,451,87,0
turkish_makam,Turkish Makam,symbtr_143_hicazkar_sarki.mid,Modal_Unknown,1728,339,0
turkish_makam,Turkish Makam,symbtr_144_segah_maye_kupe.mid,Modal_Unknown,535,102,0
turkish_makam,Turkish Makam,symbtr_145_hicaz_kocekce.mid,Modal_Unknown,2893,566,0
turkish_makam,Turkish Makam,symbtr_146_ussak_sarki.mid,Modal_Unknown,1,0,0
turkish_makam,Turkish Makam,symbtr_147_ussak_beste.mid,Modal_Unknown,2318,443,0
turkish_makam,Turkish Makam,symbtr_148_nisaburek_sarki.mid,Modal_Unknown,1866,365,0
turkish_makam,Turkish Makam,symbtr_149_dilnisin_kupe.mid,Modal_Unknown,570,111,0
turkish_makam,Turkish Makam,symbtr_150_sultaniyegah_aranagme.mid,Modal_Unknown,407,78,0
turkish_makam,Turkish Makam,symbtr_151_huzzam_sarki.mid,Modal_Unknown,813,158,0
turkish_makam,Turkish Makam,symbtr_152_muhayyer_divan.mid,Modal_Unknown,3289,642,0
turkish_makam,Turkish Makam,symbtr_153_rastmaye_kupe.mid,Modal_Unknown,629,123,0
turkish_makam,Turkish Makam,symbtr_154_sabazemzeme_kupe.mid,Modal_Unknown,414,81,0
turkish_makam,Turkish Makam,symbtr_155_rast_sarki.mid,Modal_Unknown,2096,403,0
turkish_makam,Turkish Makam,symbtr_156_vechisehnaz_kupe.mid,Modal_Unknown,442,85,0
turkish_makam,Turkish Makam,symbtr_157_besteisfahan_kupe.mid,Modal_Unknown,483,93,0
turkish_makam,Turkish Makam,symbtr_158_muhayyerkurdi_turku.mid,Modal_Unknown,2135,416,0
turkish_makam,Turkish Makam,symbtr_159_ussak_sarki.mid,Modal_Unknown,1106,216,0
turkish_makam,Turkish Makam,symbtr_160_rengidil_sarki.mid,Modal_Unknown,722,140,0
turkish_makam,Turkish Makam,symbtr_161_tahir_turku.mid,Modal_Unknown,3292,645,0
turkish_makam,Turkish Makam,symbtr_162_beyati_araban_ilahi.mid,Modal_Unknown,2639,516,0
turkish_makam,Turkish Makam,symbtr_163_hicaz_turku.mid,Modal_Unknown,2492,488,0
turkish_makam,Turkish Makam,symbtr_164_huzzam_icedid_ilahi.mid,Modal_Unknown,598,116,0
turkish_makam,Turkish Makam,symbtr_165_saba_turku.mid,Modal_Unknown,2361,468,0
turkish_makam,Turkish Makam,symbtr_166_murekkep_isfahan_sarki.mid,Modal_Unknown,2012,393,0
turkish_makam,Turkish Makam,symbtr_167_sipihr_kupe.mid,Modal_Unknown,382,73,0
turkish_makam,Turkish Makam,symbtr_168_muhayyer_turku.mid,Modal_Unknown,2292,450,0
turkish_makam,Turkish Makam,symbtr_169_ussak_kurthavasi.mid,Modal_Unknown,663,128,0
turkish_makam,Turkish Makam,symbtr_170_segah_sarki.mid,Modal_Unknown,2185,428,0
turkish_makam,Turkish Makam,symbtr_171_sehnaz_sarki.mid,Modal_Unknown,1748,339,0
turkish_makam,Turkish Makam,symbtr_172_ruhnuvaz_seyir.mid,Modal_Unknown,254,49,0
turkish_makam,Turkish Makam,symbtr_173_gulizar_kocekce.mid,Modal_Unknown,2048,397,0
turkish_makam,Turkish Makam,symbtr_174_buselikasiran_seyir.mid,Modal_Unknown,731,142,0
turkish_makam,Turkish Makam,symbtr_175_hicaz_sarki.mid,Modal_Unknown,2345,458,0
turkish_makam,Turkish Makam,symbtr_176_rasticedid_kupe.mid,Modal_Unknown,604,118,0
turkish_makam,Turkish Makam,symbtr_177_nisabureyn_pesrev.mid,Modal_Unknown,4483,883,0
turkish_makam,Turkish Makam,symbtr_178_ussak_seyir.mid,Modal_Unknown,274,53,0
turkish_makam,Turkish Makam,symbtr_179_rahatulervah_seyir.mid,Modal_Unknown,452,87,0
turkish_makam,Turkish Makam,symbtr_180_hicaz_sarki.mid,Modal_Unknown,2187,430,0
turkish_makam,Turkish Makam,symbtr_181_karcigar_sarki.mid,Modal_Unknown,2451,482,0
turkish_makam,Turkish Makam,symbtr_182_ussak_sarki.mid,Modal_Unknown,1,0,0
turkish_makam,Turkish Makam,symbtr_183_dugah_ilahi.mid,Modal_Unknown,1485,288,0
turkish_makam,Turkish Makam,symbtr_184_suzinak_agirsemai.mid,Modal_Unknown,2358,467,0
turkish_makam,Turkish Makam,symbtr_185_nevabuselik_sarki.mid,Modal_Unknown,1625,312,0
turkish_makam,Turkish Makam,symbtr_186_sultaniirak_kupe.mid,Modal_Unknown,450,87,0
turkish_makam,Turkish Makam,symbtr_187_muhayyerkurdi_sazsemaisi.mid,Modal_Unknown,2497,490,0
turkish_makam,Turkish Makam,symbtr_188_segah_sarki.mid,Modal_Unknown,1941,370,0
turkish_makam,Turkish Makam,symbtr_189_evic_seyir.mid,Modal_Unknown,365,68,0
turkish_makam,Turkish Makam,symbtr_190_hicaz_humayun_turku.mid,Modal_Unknown,891,174,0
turkish_makam,Turkish Makam,symbtr_191_guldeste_sazsemaisi.mid,Modal_Unknown,2081,404,0
turkish_makam,Turkish Makam,symbtr_192_araban_kupe.mid,Modal_Unknown,404,79,0
turkish_makam,Turkish Makam,symbtr_193_huseyni_sarki.mid,Modal_Unknown,1,0,0
turkish_makam,Turkish Makam,symbtr_194_gerdaniyebuselik_kupe.mid,Modal_Unknown,504,97,0
turkish_makam,Turkish Makam,symbtr_195_huseyni_sarki.mid,Modal_Unknown,1946,380,0
turkish_makam,Turkish Makam,symbtr_196_rast_sarki.mid,Modal_Unknown,1782,344,0
turkish_makam,Turkish Makam,symbtr_197_ruyiirak_sazsemaisi.mid,Modal_Unknown,2239,439,0
turkish_makam,Turkish Makam,symbtr_198_neva_agirsemai.mid,Modal_Unknown,1,0,0
turkish_makam,Turkish Makam,symbtr_199_rast_sarki.mid,Modal_Unknown,1847,356,0
